kepid,kepoi_name,kepler_name,koi_disposition,koi_prad,koi_period,koi_teq,koi_srad,koi_steff,koi_tce_plnt_num
5887393,"K07748.01",,"FALSE POSITIVE",1.11,1.55090374,3190.0,2.9680,7612.00,1
5384713,"K03444.01",,"CANDIDATE",0.76,12.67143692,404.0,0.5290,3705.00,3
5384713,"K03444.02",,"CANDIDATE",4.98,60.32668824,240.0,0.5290,3705.00,1
5384713,"K03444.03",,"CANDIDATE",0.5,2.63595435,682.0,0.5290,3705.00,2
11860395,"K03445.01","Kepler-1504 b","CONFIRMED",4.47,82.303914,485.0,1.4250,5602.00,1
5456023,"K03521.01",,"FALSE POSITIVE",147.83,131.97827736,457.0,2.1820,4916.00,1
6187888,"K07768.01",,"FALSE POSITIVE",0.69,0.789171236,1527.0,0.8110,4776.00,1
9529744,"K01806.02","Kepler-320 c","CONFIRMED",2.8,17.9346606,1002.0,1.7750,6426.00,2
12021387,"K03522.01",,"FALSE POSITIVE",76.53,241.07074582,699.0,2.7770,9414.00,1
8044608,"K03523.01",,"FALSE POSITIVE",54.91,106.17593813,441.0,1.1410,6038.00,1
8760135,"K03524.01",,"FALSE POSITIVE",72.8,184.6467208,320.0,1.0230,5713.00,1
4073707,"K03525.01",,"FALSE POSITIVE",144.85,6.282033445,1029.0,0.9760,6074.00,1
5730394,"K03603.01",,"FALSE POSITIVE",43.06,5.519188936,932.0,0.8970,5324.00,1
6451368,"K07780.01",,"CANDIDATE",1.52,5.3360574,1667.0,2.0320,6742.00,1
6956216,"K03604.01",,"FALSE POSITIVE",51.32,4.818863794,1595.0,1.9350,6313.00,1
6137704,"K03605.01",,"FALSE POSITIVE",34.07,178.26802035,256.0,0.6960,5126.00,1
10275074,"K03606.01",,"FALSE POSITIVE",91.3,2.181555909,1730.0,1.2460,6584.00,1
9110346,"K03607.01",,"FALSE POSITIVE",172.25,0.895276162,2731.0,2.5500,5242.00,1
10259301,"K03608.01",,"FALSE POSITIVE",38.3,244.83274973,307.0,0.9930,6105.00,1
2995392,"K03379.01","Kepler-1484 b","CONFIRMED",2.6,30.4544418,624.0,0.9840,6283.00,1
3120308,"K03380.01",,"FALSE POSITIVE",1.65,10.26558924,828.0,0.9800,5774.00,1
9991621,"K03382.01",,"FALSE POSITIVE",16.74,18.9257333,639.0,0.9090,5455.00,1
8078502,"K03383.01","Kepler-1919 b","CONFIRMED",2.09,37.8862977,479.0,0.8180,5513.00,1
8644365,"K03384.01",,"CANDIDATE",3.89,10.54841329,899.0,1.0920,6047.00,2
5888187,"K07749.01",,"CANDIDATE",1.89,133.6348207,317.0,0.9180,5202.00,1
2852528,"K03446.01",,"FALSE POSITIVE",2.24,11.9615433,847.0,1.0460,6142.00,1
3348216,"K03448.01",,"CANDIDATE",2.62,32.510844,680.0,1.3580,6074.00,1
7032421,"K01747.02",,"FALSE POSITIVE",,0.56683399,,,,2
10798838,"K03449.01",,"FALSE POSITIVE",38.61,62.127677128,402.0,0.8070,5344.00,1
8560940,"K03450.01",,"FALSE POSITIVE",1.09,31.9730649,530.0,0.8110,5811.00,1
10793576,"K03451.01",,"CANDIDATE",1.58,10.90752977,955.0,1.1470,6414.00,1
10292238,"K03526.01",,"FALSE POSITIVE",53.3,143.1188694,321.0,0.8510,5713.00,1
8733497,"K03527.01",,"FALSE POSITIVE",46.61,76.81985465,379.0,0.7740,5654.00,1
4255422,"K03528.01",,"FALSE POSITIVE",112.86,165.40574995,514.0,2.1850,6061.00,1
9837544,"K03529.01",,"FALSE POSITIVE",55.04,71.661915163,365.0,0.8240,5075.00,1
7877824,"K03530.01",,"FALSE POSITIVE",68.38,9.44942685,813.0,0.9050,5754.00,1
6469946,"K07781.01",,"FALSE POSITIVE",25.52,0.715802309,1656.0,0.7570,5239.00,1
6947164,"K03531.01",,"FALSE POSITIVE",50.88,70.58284717,435.0,0.9040,5973.00,1
6233903,"K03609.01",,"FALSE POSITIVE",112.12,2.995357359,1791.0,1.9400,5949.00,1
7212066,"K03610.01",,"FALSE POSITIVE",39.38,3.840485025,1077.0,0.8230,5731.00,1
7212066,"K03610.02",,"FALSE POSITIVE",,1.92027188,,,,
7047922,"K01899.02",,"CANDIDATE",1.08,10.5226374,976.0,1.1750,6327.00,2
6675060,"K03611.01",,"FALSE POSITIVE",44.35,10.443341795,892.0,1.0050,6137.00,1
5716508,"K07737.01",,"FALSE POSITIVE",505.94,4.75307877,7040.0,180.0130,3486.00,7
10518735,"K03612.01",,"FALSE POSITIVE",53.03,19.515013291,588.0,0.8510,5349.00,1
6975129,"K01628.02","Kepler-312 b","CONFIRMED",1.02,1.772451066,1685.0,1.1490,6243.00,2
8644365,"K03384.02","Kepler-1485 b","CONFIRMED",1.41,19.9158863,728.0,1.0920,6047.00,1
9489947,"K03385.01",,"FALSE POSITIVE",88.28,54.061328105,514.0,1.1120,5786.00,1
6960487,"K03386.01",,"FALSE POSITIVE",54.35,34.525990182,607.0,1.0490,6123.00,1
5894182,"K07750.01",,"CANDIDATE",5.03,494.485085,379.0,2.5530,6303.00,1
6309264,"K03387.01",,"FALSE POSITIVE",1.08,14.2821417,625.0,0.7260,5374.00,1
7021177,"K03452.01",,"FALSE POSITIVE",61.81,18.64532882,656.0,0.8450,5931.00,1
7122259,"K03454.01",,"FALSE POSITIVE",66.27,20.882125422,737.0,1.0720,6335.00,1
6947668,"K03455.01",,"CANDIDATE",1.45,14.0545718,711.0,0.8800,5783.00,1
6364582,"K03456.01","Kepler-1505 b","CONFIRMED",1.08,30.8609783,525.0,0.8330,5627.00,1
6190535,"K07769.01",,"FALSE POSITIVE",0.89,3.652810043,1015.0,0.8310,5213.00,1
9834257,"K03457.01",,"FALSE POSITIVE",118.33,15.65134872,1396.0,3.2890,6552.00,1
10290666,"K00332.02",,"CANDIDATE",0.79,6.86674226,1018.0,1.1350,5914.00,2
9529744,"K01806.03","Kepler-320 b","CONFIRMED",2.39,8.37159554,1292.0,1.7750,6426.00,3
10748621,"K03532.01",,"FALSE POSITIVE",63.23,286.1755875,276.0,0.9460,5904.00,1
4824268,"K03533.01",,"FALSE POSITIVE",53.89,152.15144795,362.0,0.9890,6217.00,1
6527016,"K07783.01",,"FALSE POSITIVE",1.39,0.542636318,2659.0,1.6330,5277.00,1
6431670,"K03534.01",,"FALSE POSITIVE",47.83,29.911334059,471.0,0.7040,5303.00,1
7376500,"K03535.01",,"FALSE POSITIVE",125.68,5.877122485,1402.0,1.8210,5702.00,1
9636559,"K03618.01",,"FALSE POSITIVE",64.91,10.636305846,1110.0,1.3450,6781.00,1
8095110,"K03619.01",,"FALSE POSITIVE",36.63,2.1032389,1238.0,0.7860,5546.00,1
11499263,"K03620.01",,"FALSE POSITIVE",38.79,46.698200933,468.0,0.7560,5772.00,1
10328393,"K01905.02","Kepler-332 c","CONFIRMED",1.04,15.99560373,550.0,0.7210,4955.00,2
9775253,"K03621.01",,"FALSE POSITIVE",65.76,4.39451798,554.0,0.4830,3695.00,1
3858988,"K03388.01",,"FALSE POSITIVE",35.1,25.9518795,645.0,1.0780,5753.00,1
3848966,"K03389.01",,"CANDIDATE",3.98,29.7681831,917.0,2.9160,5640.00,1
10798605,"K03390.01",,"FALSE POSITIVE",42.62,56.048096688,400.0,0.7800,5222.00,1
5895083,"K07751.01",,"FALSE POSITIVE",1.14,2.25161215,2934.0,2.1840,9464.00,1
9452897,"K03391.01",,"CANDIDATE",1.28,36.7662364,336.0,0.5400,4342.00,1
9714123,"K03392.01",,"FALSE POSITIVE",31.66,50.35545898,492.0,0.9650,5936.00,1
6118370,"K03458.01","Kepler-1506 b","CONFIRMED",1.45,14.0328775,783.0,1.0010,6063.00,1
2717158,"K03459.01","Kepler-1922 b","CONFIRMED",1.75,13.2226149,740.0,0.8630,5931.00,1
6209677,"K01750.02",,"CANDIDATE",0.93,2.53742164,1220.0,0.9170,5447.00,2
6198256,"K07770.01",,"FALSE POSITIVE",1.69,3.54828691,1795.0,1.9870,6573.00,1
9664276,"K03460.01",,"CANDIDATE",2.25,62.596544,559.0,1.5090,5934.00,1
2437112,"K03461.01",,"FALSE POSITIVE",2.04,18.79852,509.0,0.7150,4808.00,1
7987086,"K03536.01",,"FALSE POSITIVE",61.44,156.51657398,367.0,1.0840,6002.00,1
7374746,"K03537.01",,"FALSE POSITIVE",43.45,1.366946478,1403.0,0.7570,5353.00,1
8668810,"K03538.01",,"FALSE POSITIVE",47.52,313.09275066,207.0,0.6730,5067.00,1
6519865,"K07782.01",,"FALSE POSITIVE",0.77,0.566813677,2269.0,0.9660,6106.00,1
8868907,"K03539.01",,"FALSE POSITIVE",56.66,157.32263943,351.0,0.9890,6109.00,1
3865298,"K03540.01",,"FALSE POSITIVE",60.49,9.53040216,805.0,0.9120,5501.00,2
10091110,"K03627.01",,"FALSE POSITIVE",16.67,4.218512654,1189.0,0.9910,6185.00,1
10091110,"K03627.02",,"FALSE POSITIVE",44.86,8.529991199,940.0,0.9910,6185.00,2
3542574,"K03628.01",,"FALSE POSITIVE",,3.47140045,,,,1
3544694,"K03629.01",,"FALSE POSITIVE",70.65,1.922862476,1827.0,1.3030,6408.00,1
11521793,"K00352.02","Kepler-143 b","CONFIRMED",2.99,16.00747237,838.0,1.3050,5857.00,2
9085563,"K03393.01","Kepler-1486 b","CONFIRMED",2.64,54.6493679,538.0,1.2820,5751.00,1
11337372,"K01650.02","Kepler-920 c","CONFIRMED",4.35,100.8276725,364.0,0.9770,5301.00,2
7748487,"K03394.01",,"CANDIDATE",1.79,15.5764061,793.0,1.0760,6214.00,1
3219037,"K03395.01",,"CANDIDATE",1.11,10.00506974,849.0,0.9240,5912.00,1
5952448,"K07753.01",,"FALSE POSITIVE",0.77,0.905675699,1780.0,0.9030,5730.00,1
5710069,"K03396.01",,"CANDIDATE",1.82,36.2580749,516.0,0.8480,5818.00,1
9967009,"K03462.01",,"CANDIDATE",1.88,12.4326997,839.0,1.2290,5480.00,1
9967009,"K03462.02",,"CANDIDATE",2.21,30.9902997,619.0,1.2290,5480.00,2
11874338,"K03464.01",,"FALSE POSITIVE",90.37,15.9750417,1143.0,3.4560,5220.00,1
9763612,"K03465.01","Kepler-1507 b","CONFIRMED",0.81,16.0505464,630.0,0.8530,5428.00,1
6199716,"K07771.01",,"FALSE POSITIVE",1.35,0.805267592,2165.0,1.1000,6268.00,1
9468384,"K03466.01",,"FALSE POSITIVE",48.38,11.082622625,793.0,0.9220,5831.00,1
8868364,"K03541.01",,"FALSE POSITIVE",54.16,421.42848194,335.0,1.7080,6235.00,1
10092312,"K01823.02",,"FALSE POSITIVE",168.68,1.096587245,1726.0,0.9420,5869.00,2
3964545,"K03542.01",,"FALSE POSITIVE",58.77,3.012476415,1388.0,1.0880,6015.00,1
9656397,"K03543.01",,"FALSE POSITIVE",97.39,204.74104758,404.0,1.4400,6517.00,1
5444491,"K07727.01",,"FALSE POSITIVE",0.67,0.759740194,2059.0,1.0070,6046.00,1
3735629,"K03544.01",,"FALSE POSITIVE",278.81,4.664186517,1683.0,3.5790,5062.00,1
8244173,"K03545.01",,"FALSE POSITIVE",40.74,1.092066399,1164.0,0.5760,4556.00,1
6546508,"K03613.01",,"FALSE POSITIVE",35.35,3.053578643,1035.0,0.7140,5414.00,1
9886224,"K03614.01",,"FALSE POSITIVE",60.35,2.992662857,1476.0,1.8370,4927.00,1
3735634,"K03615.01",,"FALSE POSITIVE",52.09,4.664188563,1221.0,1.2150,5699.00,1
5730380,"K07738.01",,"FALSE POSITIVE",0.81,0.954873008,2325.0,1.3630,6092.00,1
6058875,"K03616.01",,"FALSE POSITIVE",33.4,0.56493412,1458.0,0.5340,4748.00,1
10735564,"K03617.01",,"FALSE POSITIVE",150.48,1.674984844,3055.0,2.4510,8285.00,1
6200810,"K03397.01",,"CANDIDATE",2.35,35.8754482,668.0,1.2180,6559.00,1
3561464,"K03398.01","Kepler-1487 b","CONFIRMED",5.05,7.31945294,1682.0,3.9550,5745.00,2
3561464,"K03398.02","Kepler-1487 c","CONFIRMED",7.97,35.8007112,991.0,3.9550,5745.00,1
5962509,"K07754.01",,"FALSE POSITIVE",0.67,0.790049989,1724.0,0.8080,5427.00,1
3561464,"K03398.03",,"CANDIDATE",3.58,4.32710579,2004.0,3.9550,5745.00,3
6359802,"K03399.01",,"FALSE POSITIVE",29.61,14.15402615,495.0,0.6610,4352.00,1
7121885,"K03467.01",,"FALSE POSITIVE",138.25,33.93754213,618.0,1.0660,6220.00,1
5213404,"K03468.01","Kepler-1508 b","CONFIRMED",3.22,20.7057153,967.0,2.4370,5668.00,1
4844470,"K03469.01",,"CANDIDATE",1.91,60.532988,420.0,0.8470,5631.00,1
6205566,"K07772.01",,"FALSE POSITIVE",0.74,3.7228679,1182.0,0.9270,6046.00,1
11551692,"K01781.03","Kepler-411 d","CONFIRMED",3.46,58.0198583,354.0,0.7200,4920.00,3
9995771,"K03470.01",,"CANDIDATE",1.61,15.0617835,794.0,1.1580,5806.00,2
7287391,"K03546.01",,"FALSE POSITIVE",25.8,4.286103033,686.0,0.5910,4206.00,1
6756202,"K03547.01",,"FALSE POSITIVE",45.27,290.7778719,222.0,0.7340,5207.00,1
10215869,"K03548.01",,"FALSE POSITIVE",41.75,5.017239915,1229.0,1.0790,6519.00,1
5456319,"K07728.01",,"FALSE POSITIVE",0.52,0.937923475,1588.0,0.8050,5398.00,1
2307206,"K03549.01",,"FALSE POSITIVE",57.35,204.0329342,272.0,0.8060,5553.00,1
7025540,"K03550.01",,"FALSE POSITIVE",49.6,2.148219541,1009.0,0.6720,4694.00,1
7620844,"K03551.01",,"FALSE POSITIVE",40.43,58.621578824,385.0,0.7250,5232.00,1
6677267,"K03622.01",,"FALSE POSITIVE",110.58,3.125821128,2087.0,2.8520,6137.00,1
7732791,"K03623.01",,"FALSE POSITIVE",44.35,1.032068851,1221.0,0.7110,4387.00,1
5736801,"K07739.01",,"FALSE POSITIVE",1.09,6.6751871,890.0,0.8180,5774.00,1
8177798,"K03624.01",,"FALSE POSITIVE",92.78,1.450205839,2675.0,1.8930,7564.00,1
10489521,"K03625.01",,"FALSE POSITIVE",79.08,3.224486463,1456.0,1.1600,6389.00,1
12643582,"K03626.01",,"FALSE POSITIVE",62.24,44.14579777,504.0,0.8960,5876.00,1
9328641,"K03400.01",,"FALSE POSITIVE",2.55,33.3239576,416.0,0.5550,5192.00,1
9966219,"K03401.01",,"CANDIDATE",1.96,17.9559673,750.0,1.1950,5641.00,1
5991070,"K07756.01",,"FALSE POSITIVE",1.41,0.94102954,2761.0,2.4090,5766.00,1
5531953,"K01681.02","Kepler-1984 b","CONFIRMED",6.81,1.992812339,675.0,0.4200,3638.00,2
3757778,"K03402.01",,"FALSE POSITIVE",33.27,36.514374043,546.0,1.0000,5811.00,1
11754430,"K03403.01","Kepler-1488 b","CONFIRMED",2.23,39.818832,650.0,1.5240,5710.00,1
9995771,"K03470.02","Kepler-1509 b","CONFIRMED",2,25.4337864,667.0,1.1580,5806.00,1
11875511,"K03471.01",,"FALSE POSITIVE",36.7,67.451045,562.0,2.1910,4847.00,1
6231721,"K07773.01",,"CANDIDATE",1.04,2.69339974,1151.0,0.8630,5355.00,1
9536108,"K03472.01",,"CANDIDATE",1.14,10.43003118,906.0,1.0310,6277.00,1
8905246,"K03473.01",,"CANDIDATE",6.96,27.63714708,816.0,2.4270,5214.00,1
5213230,"K03474.01","Kepler-1923 b","CONFIRMED",1.83,52.6095103,553.0,1.2940,5881.00,1
3326377,"K01830.02","Kepler-967 c","CONFIRMED",3.56,198.7106251,258.0,0.8000,5180.00,2
6233466,"K03552.01",,"FALSE POSITIVE",630.53,15.873380595,962.0,1.8950,5622.00,1
5460434,"K07729.01",,"CANDIDATE",1.57,50.563697,761.0,2.0220,6759.00,5
11249624,"K03553.01",,"FALSE POSITIVE",41.22,65.583665567,371.0,0.6660,5516.00,1
6426592,"K03554.01",,"FALSE POSITIVE",52.16,394.67816267,235.0,0.8300,5780.00,1
8491745,"K03555.01",,"FALSE POSITIVE",63.68,111.31980522,539.0,2.5800,5022.00,1
3970117,"K03556.01",,"FALSE POSITIVE",37.88,110.29512684,362.0,0.8950,5753.00,1
11147814,"K03334.01",,"FALSE POSITIVE",28.75,95.178317934,272.0,0.6530,4523.00,1
10922659,"K03335.01","Kepler-1916 b","CONFIRMED",2.29,31.2543238,635.0,1.0920,6246.00,1
8892720,"K03336.01",,"FALSE POSITIVE",22.76,61.4911479,438.0,0.8760,5830.00,1
6021275,"K00284.04","Kepler-132 e","CONFIRMED",1.41,110.2867031,414.0,1.1010,5931.00,4
7869917,"K01525.02","Kepler-880 c","CONFIRMED",2.87,11.8061737,1407.0,2.5990,6900.00,2
11754430,"K03403.02","Kepler-1488 c","CONFIRMED",1.2,6.15828666,1212.0,1.5240,5710.00,2
6032920,"K07757.01",,"FALSE POSITIVE",0.76,10.828825742,758.0,0.7850,5862.00,1
8409295,"K03404.01","Kepler-1489 b","CONFIRMED",1.82,82.292865,400.0,0.9570,5626.00,1
7131760,"K03407.01","Kepler-1490 b","CONFIRMED",2.89,92.436978,348.0,0.7410,5595.00,1
11922778,"K03408.01",,"CANDIDATE",1.65,65.427645,453.0,0.9260,6014.00,1
9468382,"K03409.01",,"FALSE POSITIVE",7.34,11.08260553,1108.0,2.1960,5125.00,1
6145201,"K03475.01",,"FALSE POSITIVE",1.33,22.7832776,759.0,1.1590,6517.00,1
5986209,"K03476.01",,"FALSE POSITIVE",53.27,23.737952838,620.0,1.0000,5559.00,1
9226339,"K03477.01",,"FALSE POSITIVE",19.89,21.4618453,722.0,1.2130,5806.00,1
6525209,"K03479.01",,"FALSE POSITIVE",26.21,75.13194883,359.0,0.7290,5365.00,1
2975770,"K01788.02",,"CANDIDATE",3.07,369.069345,197.0,0.7780,4855.00,2
5534965,"K03557.01",,"FALSE POSITIVE",56.63,243.82122131,365.0,1.3160,6370.00,1
5512513,"K07730.01",,"FALSE POSITIVE",,0.77459856,,,,1
9965206,"K03558.01",,"FALSE POSITIVE",46.52,16.227548674,599.0,0.7950,5297.00,1
4247023,"K03559.01",,"FALSE POSITIVE",66.71,47.189437,484.0,0.9720,5458.00,1
4848423,"K03560.01",,"FALSE POSITIVE",90.92,1.501760172,1905.0,1.2900,6327.00,1
11403216,"K03561.01",,"FALSE POSITIVE",1668.79,4.05325447,1191.0,1.0390,6022.00,1
11853878,"K01833.02","Kepler-968 d","CONFIRMED",2.58,7.68433346,583.0,0.5720,4402.00,2
5774375,"K07740.01",,"FALSE POSITIVE",136.64,1.549979213,2141.0,2.0580,5408.00,1
7692093,"K03337.01",,"CANDIDATE",1.56,11.16622885,725.0,0.8360,5552.00,1
8263752,"K03338.01",,"FALSE POSITIVE",40.17,10.99381963,978.0,1.1570,6553.00,2
8263752,"K03338.02",,"FALSE POSITIVE",5.33,10.9938087,978.0,1.1570,6553.00,1
7772914,"K03339.01",,"CANDIDATE",2.55,23.1334494,638.0,0.9320,5712.00,1
3529290,"K03340.01",,"CANDIDATE",0.84,8.9539656,923.0,0.9470,6168.00,2
3529290,"K03340.02",,"CANDIDATE",1.06,13.7281373,800.0,0.9470,6168.00,1
9285265,"K03410.01","Kepler-1491 b","CONFIRMED",2.09,16.5860329,821.0,1.3890,5626.00,1
6025124,"K03411.01",,"CANDIDATE",12.68,26.83771808,658.0,1.0690,6194.00,1
5780930,"K03412.01","Kepler-1492 b","CONFIRMED",3.65,16.7525077,801.0,1.8020,4807.00,1
5531953,"K01681.03",,"CANDIDATE",10.61,3.53105835,558.0,0.4200,3638.00,4
4164393,"K03413.01",,"FALSE POSITIVE",57.08,49.612757516,536.0,1.0310,6241.00,1
6277410,"K07774.01",,"CANDIDATE",1.14,6.32589574,901.0,0.8180,5749.00,1
9843517,"K03480.01",,"CANDIDATE",1.15,11.9378354,671.0,0.7380,5469.00,1
8812045,"K03481.01",,"CANDIDATE",3.68,32.715906,902.0,3.1920,5527.00,1
7288444,"K03482.01","Kepler-1924 b","CONFIRMED",1.91,15.3317719,821.0,1.2850,5726.00,1
3101923,"K03483.01",,"CANDIDATE",2.08,82.331756,474.0,1.2420,5997.00,1
10881457,"K03484.01","Kepler-1510 b","CONFIRMED",4.17,84.704139,537.0,1.6340,6085.00,1
5513861,"K07731.01",,"FALSE POSITIVE",76.26,0.755105584,2412.0,1.1900,6592.00,1
9948002,"K03562.01",,"FALSE POSITIVE",44,101.26336282,435.0,1.0620,6309.00,1
5264304,"K03563.01",,"FALSE POSITIVE",41.71,120.58167178,291.0,0.6730,5294.00,1
10960995,"K03564.01",,"FALSE POSITIVE",35.12,1.558544209,1182.0,0.7080,4868.00,1
9592575,"K03565.01",,"FALSE POSITIVE",76.02,2.63757408,1242.0,0.9530,5639.00,1
7898576,"K03566.01",,"FALSE POSITIVE",54.24,8.64636188,1033.0,1.1340,6444.00,1
5806800,"K07741.01",,"FALSE POSITIVE",1.5,125.288206,363.0,0.9730,5881.00,1
11671429,"K03567.01",,"FALSE POSITIVE",129.04,112.46358893,692.0,2.4630,7426.00,1
5621333,"K03341.01",,"CANDIDATE",2.13,27.0965146,700.0,1.3520,5775.00,1
5621333,"K03341.02",,"CANDIDATE",1.48,11.5474983,930.0,1.3520,5775.00,2
5392897,"K03342.01",,"FALSE POSITIVE",44.7,42.39930429,542.0,0.9620,6153.00,1
3236705,"K03343.01",,"CANDIDATE",2.89,83.2664103,439.0,1.1800,5538.00,1
5282049,"K01545.02",,"FALSE POSITIVE",,5.91039905,,,,2
11810124,"K03344.01","Kepler-1471 c","CONFIRMED",1.88,11.6044881,841.0,1.1660,5533.00,2
6023859,"K03414.01",,"FALSE POSITIVE",22.32,27.009807384,330.0,0.5340,3900.00,1
3433668,"K03415.01","Kepler-1493 b","CONFIRMED",1.77,15.0219784,874.0,1.3820,5831.00,1
2849140,"K03416.01",,"CANDIDATE",1.25,11.8237228,703.0,0.8030,5559.00,1
7503885,"K03417.01","Kepler-1494 b","CONFIRMED",3.26,91.078624,415.0,1.0080,5915.00,1
3629330,"K03418.01","Kepler-1495 b","CONFIRMED",3.85,85.272459,443.0,1.0570,5922.00,1
5471289,"K03485.01",,"FALSE POSITIVE",2.66,12.42592675,790.0,0.9710,5952.00,1
8121328,"K03486.01",,"CANDIDATE",1.63,19.0689513,627.0,0.8890,5418.00,1
9783760,"K03487.01",,"FALSE POSITIVE",38.01,89.7398137,363.0,0.7470,5777.00,1
9528430,"K03489.01",,"FALSE POSITIVE",49.2,90.08255562,666.0,2.3430,6523.00,1
5529552,"K07732.01",,"FALSE POSITIVE",0.64,0.759768478,1737.0,0.8150,5481.00,1
8882847,"K03490.01",,"FALSE POSITIVE",37.39,42.2011587,671.0,1.4490,6200.00,1
9773869,"K03568.01",,"FALSE POSITIVE",78.3,15.65129028,792.0,1.1030,6137.00,1
6707942,"K03569.01",,"FALSE POSITIVE",15.49,9.014220178,661.0,0.7300,4842.00,1
5023948,"K03570.01",,"FALSE POSITIVE",55.44,1.824653341,1680.0,0.9410,6413.00,1
5113053,"K03571.01",,"FALSE POSITIVE",92.5,3.185090259,1564.0,1.2790,6516.00,1
5817957,"K07742.01",,"FALSE POSITIVE",3.66,372.76888,242.0,0.8940,5800.00,1
11853878,"K01833.03","Kepler-968 c","CONFIRMED",1.51,5.70940795,644.0,0.5720,4402.00,3
4743508,"K03572.01",,"FALSE POSITIVE",1543.74,2.086076372,1645.0,1.1190,6124.00,1
11810124,"K03344.02","Kepler-1471 b","CONFIRMED",1.68,3.63898953,1238.0,1.1660,5533.00,1
11303322,"K03345.01","Kepler-1472 b","CONFIRMED",1.54,38.1303324,613.0,1.1060,6370.00,1
11241912,"K03346.01","Kepler-1473 b","CONFIRMED",1.53,14.42735088,783.0,1.0400,5929.00,1
6043538,"K07759.01",,"CANDIDATE",1.92,6.2253374,1378.0,1.7260,6263.00,1
8824737,"K03347.01","Kepler-1917 b","CONFIRMED",1.49,12.90235874,675.0,0.7880,5530.00,1
9349757,"K03348.01","Kepler-1474 b","CONFIRMED",2.2,36.4337867,561.0,1.0990,5566.00,1
11519134,"K03419.01",,"FALSE POSITIVE",149.98,58.5850357,707.0,1.9940,6379.00,1
7289338,"K03420.02",,"CANDIDATE",2.24,12.5014905,952.0,1.4920,5821.00,1
5004909,"K03421.01",,"CANDIDATE",1.7,40.6511021,651.0,1.3690,6297.00,1
6278670,"K07775.01",,"CANDIDATE",3.46,89.945828,509.0,1.9240,5115.00,2
5898983,"K03422.01",,"CANDIDATE",13.01,40.1454757,1640.0,7.1620,7852.00,1
7703955,"K01707.02","Kepler-315 c","CONFIRMED",4.2,265.47847,291.0,1.0050,5792.00,2
8552719,"K01792.02",,"FALSE POSITIVE",0.77,1.546222068,1578.0,1.0730,5611.00,3
12164634,"K03491.01",,"FALSE POSITIVE",8.02,89.3313828,558.0,1.4670,6860.00,1
5193077,"K03492.01",,"FALSE POSITIVE",1.5,22.2941485,760.0,1.3920,5915.00,1
5617259,"K07733.01",,"CANDIDATE",4.52,1.048130894,3871.0,3.2140,7673.00,1
8880123,"K03493.01","Kepler-1925 b","CONFIRMED",2.03,46.7162336,531.0,1.0920,5856.00,1
9474756,"K03495.01",,"CANDIDATE",1.72,17.6062701,753.0,1.1590,5808.00,1
10068919,"K03573.01",,"FALSE POSITIVE",80.02,43.56225858,624.0,1.2160,6411.00,1
7353970,"K03574.01",,"FALSE POSITIVE",41.72,198.443477,279.0,0.8680,5420.00,1
12316447,"K03575.01",,"FALSE POSITIVE",282.86,17.907664726,746.0,1.0410,6173.00,1
5823557,"K07743.01",,"FALSE POSITIVE",0.85,2.4044122,1662.0,1.2490,6398.00,1
10491554,"K03576.01",,"FALSE POSITIVE",104.17,22.77196484,835.0,1.5570,6049.00,1
9785454,"K03577.01",,"FALSE POSITIVE",23.38,184.52015392,275.0,0.7760,5341.00,1
8636333,"K03349.01","Kepler-1475 b","CONFIRMED",2.24,82.175197,441.0,0.9540,6247.00,1
7136958,"K03350.01",,"FALSE POSITIVE",1183.06,29.015852933,592.0,0.9410,5783.00,1
1995732,"K03351.01",,"FALSE POSITIVE",41.66,77.36241476,362.0,0.7900,5359.00,1
6069674,"K07761.01",,"FALSE POSITIVE",4.41,495.71095,330.0,1.9530,6054.00,1
8081239,"K03352.01","Kepler-1476 b","CONFIRMED",1.68,10.35857039,860.0,1.0200,5893.00,1
5308663,"K01562.02",,"CANDIDATE",2.25,20.0679247,662.0,0.9040,5997.00,2
3745559,"K03423.01","Kepler-1920 b","CONFIRMED",2.8,30.2541186,660.0,1.1610,6277.00,1
8356054,"K03424.01",,"FALSE POSITIVE",39.24,17.081202417,585.0,0.7080,5431.00,1
9117416,"K03425.01","Kepler-1921 b","CONFIRMED",2.24,20.034708,967.0,2.0000,6120.00,1
6356400,"K07776.01",,"CANDIDATE",3.15,541.92452,144.0,0.6140,4378.00,1
9117416,"K03425.02","Kepler-1921 c","CONFIRMED",1.41,3.15722086,1791.0,2.0000,6120.00,2
5900235,"K03426.01",,"CANDIDATE",1.57,58.7701045,508.0,1.0130,6158.00,1
9474756,"K03495.02",,"CANDIDATE",1.25,6.685438,1040.0,1.1590,5808.00,2
7517261,"K03496.01","Kepler-1511 b","CONFIRMED",2.18,23.2385587,903.0,1.6850,6602.00,1
7517261,"K03496.02",,"CANDIDATE",1.58,8.5433774,1260.0,1.6850,6602.00,2
5653795,"K07734.01",,"FALSE POSITIVE",7.23,118.314913,786.0,4.7630,6190.00,2
8424002,"K03497.01","Kepler-1512 b","CONFIRMED",0.8,20.35971899,276.0,0.3440,3419.00,1
8635938,"K03498.01",,"FALSE POSITIVE",48.52,43.798566,721.0,2.2270,5611.00,1
10464666,"K03578.01",,"FALSE POSITIVE",54.38,131.73630485,413.0,1.6690,5102.00,1
